[2025-06-17T15:40:56.591+0900] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-06-17T15:40:56.686+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T06:39:54.438977+00:00 [queued]>
[2025-06-17T15:40:56.734+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T06:39:54.438977+00:00 [queued]>
[2025-06-17T15:40:56.742+0900] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-06-17T15:40:56.802+0900] {taskinstance.py:2890} INFO - Executing <Task(_PythonDecoratedOperator): copy_results_folder_task> on 2025-06-17 06:39:54.438977+00:00
[2025-06-17T15:40:56.838+0900] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=7210) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-06-17T15:40:56.845+0900] {standard_task_runner.py:72} INFO - Started process 7219 to run task
[2025-06-17T15:40:56.848+0900] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'image_ocr_v2', 'copy_results_folder_task', 'manual__2025-06-17T06:39:54.438977+00:00', '--job-id', '938', '--raw', '--subdir', 'DAGS_FOLDER/test_dag.py', '--cfg-path', '/tmp/tmpij7qylvp']
[2025-06-17T15:40:56.858+0900] {standard_task_runner.py:105} INFO - Job 938: Subtask copy_results_folder_task
[2025-06-17T15:40:57.029+0900] {task_command.py:467} INFO - Running <TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T06:39:54.438977+00:00 [running]> on host f6d4228a9eb8
[2025-06-17T15:40:57.211+0900] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='image_ocr_v2' AIRFLOW_CTX_TASK_ID='copy_results_folder_task' AIRFLOW_CTX_EXECUTION_DATE='2025-06-17T06:39:54.438977+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-17T06:39:54.438977+00:00'
[2025-06-17T15:40:57.214+0900] {taskinstance.py:732} INFO - ::endgroup::
[2025-06-17T15:40:57.221+0900] {logging_mixin.py:190} INFO - 1
[2025-06-17T15:40:57.239+0900] {logging_mixin.py:190} INFO - 336
[2025-06-17T15:40:57.246+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/f8d5cd8a-8a42-4fc3-8816-354d9cdfdd91/899ca3d0-ab88-495b-9d72-658b00ea18a8/rotate11_1_-5.0.png → /opt/***/data/result/manual__2025-06-17T06:39:54.438977+00:00/_899ca3d0-ab88-495b-9d72-658b00ea18a8_pre_rotate11_1_-5.0.png
