[2025-06-26T09:47:46.776+0900] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-06-26T09:47:46.886+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: image_preprocess_v1.copy_results_folder_task manual__2025-06-26T00:47:02.756279+00:00 [queued]>
[2025-06-26T09:47:46.938+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: image_preprocess_v1.copy_results_folder_task manual__2025-06-26T00:47:02.756279+00:00 [queued]>
[2025-06-26T09:47:46.939+0900] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-06-26T09:47:46.998+0900] {taskinstance.py:2890} INFO - Executing <Task(_PythonDecoratedOperator): copy_results_folder_task> on 2025-06-26 00:47:02.756279+00:00
[2025-06-26T09:47:47.025+0900] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=16353) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-06-26T09:47:47.031+0900] {standard_task_runner.py:72} INFO - Started process 16362 to run task
[2025-06-26T09:47:47.034+0900] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'image_preprocess_v1', 'copy_results_folder_task', 'manual__2025-06-26T00:47:02.756279+00:00', '--job-id', '5527', '--raw', '--subdir', 'DAGS_FOLDER/test_dag.py', '--cfg-path', '/tmp/tmp5dqq8pc3']
[2025-06-26T09:47:47.044+0900] {standard_task_runner.py:105} INFO - Job 5527: Subtask copy_results_folder_task
[2025-06-26T09:47:47.220+0900] {task_command.py:467} INFO - Running <TaskInstance: image_preprocess_v1.copy_results_folder_task manual__2025-06-26T00:47:02.756279+00:00 [running]> on host f6d4228a9eb8
[2025-06-26T09:47:47.443+0900] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='image_preprocess_v1' AIRFLOW_CTX_TASK_ID='copy_results_folder_task' AIRFLOW_CTX_EXECUTION_DATE='2025-06-26T00:47:02.756279+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-26T00:47:02.756279+00:00'
[2025-06-26T09:47:47.445+0900] {taskinstance.py:732} INFO - ::endgroup::
[2025-06-26T09:47:47.448+0900] {logging_mixin.py:190} INFO - 4
[2025-06-26T09:47:47.455+0900] {logging_mixin.py:190} INFO - 166
[2025-06-26T09:47:47.458+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/0daa3358-fc17-4325-965f-c7aaf742458d/e4770c98-3e2c-40a0-974e-419880d62840/rotate21_1_-40.0.png → /opt/***/data/temp/manual__2025-06-26T00:47:02.756279+00:00/a_class/_e4770c98-3e2c-40a0-974e-419880d62840_pre_rotate21_1_-40.0.png
