[2025-06-17T13:10:31.828+0900] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-06-17T13:10:31.918+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T04:08:49.994070+00:00 [queued]>
[2025-06-17T13:10:31.957+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T04:08:49.994070+00:00 [queued]>
[2025-06-17T13:10:31.958+0900] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-06-17T13:10:32.013+0900] {taskinstance.py:2890} INFO - Executing <Task(_PythonDecoratedOperator): copy_results_folder_task> on 2025-06-17 04:08:49.994070+00:00
[2025-06-17T13:10:32.037+0900] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=4042) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-06-17T13:10:32.044+0900] {standard_task_runner.py:72} INFO - Started process 4051 to run task
[2025-06-17T13:10:32.046+0900] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'image_ocr_v2', 'copy_results_folder_task', 'manual__2025-06-17T04:08:49.994070+00:00', '--job-id', '857', '--raw', '--subdir', 'DAGS_FOLDER/test_dag.py', '--cfg-path', '/tmp/tmp8s6ol8u_']
[2025-06-17T13:10:32.056+0900] {standard_task_runner.py:105} INFO - Job 857: Subtask copy_results_folder_task
[2025-06-17T13:10:32.228+0900] {task_command.py:467} INFO - Running <TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T04:08:49.994070+00:00 [running]> on host f6d4228a9eb8
[2025-06-17T13:10:32.604+0900] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='image_ocr_v2' AIRFLOW_CTX_TASK_ID='copy_results_folder_task' AIRFLOW_CTX_EXECUTION_DATE='2025-06-17T04:08:49.994070+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-17T04:08:49.994070+00:00'
[2025-06-17T13:10:32.609+0900] {taskinstance.py:732} INFO - ::endgroup::
[2025-06-17T13:10:32.621+0900] {logging_mixin.py:190} INFO - 1
[2025-06-17T13:10:32.655+0900] {logging_mixin.py:190} INFO - 212
[2025-06-17T13:10:32.668+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-5.0.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-5.0.png
[2025-06-17T13:10:32.680+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-4.8.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-4.8.png
[2025-06-17T13:10:32.692+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-4.6.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-4.6.png
[2025-06-17T13:10:32.704+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-4.3999999999999995.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-4.3999999999999995.png
[2025-06-17T13:10:32.716+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-4.199999999999999.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-4.199999999999999.png
[2025-06-17T13:10:32.727+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-3.999999999999999.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-3.999999999999999.png
[2025-06-17T13:10:32.742+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-3.799999999999999.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-3.799999999999999.png
[2025-06-17T13:10:32.756+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-3.5999999999999988.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-3.5999999999999988.png
[2025-06-17T13:10:32.769+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-3.3999999999999986.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-3.3999999999999986.png
[2025-06-17T13:10:32.780+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-3.1999999999999984.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-3.1999999999999984.png
[2025-06-17T13:10:32.793+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a8264555-43e8-48c5-b765-778dcc8a84d6/c01c3af8-7617-427a-b2ca-4658f13a767e/rotate5_1_-2.9999999999999982.png → /opt/***/data/result/manual__2025-06-17T04:08:49.994070+00:00/_c01c3af8-7617-427a-b2ca-4658f13a767e_pre_rotate5_1_-2.9999999999999982.png
