[2025-06-17T11:25:39.615+0900] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-06-17T11:25:39.641+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T02:24:13.342587+00:00 [queued]>
[2025-06-17T11:25:39.653+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T02:24:13.342587+00:00 [queued]>
[2025-06-17T11:25:39.653+0900] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-06-17T11:25:39.669+0900] {taskinstance.py:2890} INFO - Executing <Task(_PythonDecoratedOperator): copy_results_folder_task> on 2025-06-17 02:24:13.342587+00:00
[2025-06-17T11:25:39.677+0900] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=2327) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-06-17T11:25:39.678+0900] {standard_task_runner.py:72} INFO - Started process 2336 to run task
[2025-06-17T11:25:39.679+0900] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'image_ocr_v2', 'copy_results_folder_task', 'manual__2025-06-17T02:24:13.342587+00:00', '--job-id', '834', '--raw', '--subdir', 'DAGS_FOLDER/test_dag.py', '--cfg-path', '/tmp/tmpb7zlg2ft']
[2025-06-17T11:25:39.681+0900] {standard_task_runner.py:105} INFO - Job 834: Subtask copy_results_folder_task
[2025-06-17T11:25:39.724+0900] {task_command.py:467} INFO - Running <TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T02:24:13.342587+00:00 [running]> on host f6d4228a9eb8
[2025-06-17T11:25:39.859+0900] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='image_ocr_v2' AIRFLOW_CTX_TASK_ID='copy_results_folder_task' AIRFLOW_CTX_EXECUTION_DATE='2025-06-17T02:24:13.342587+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-17T02:24:13.342587+00:00'
[2025-06-17T11:25:39.862+0900] {taskinstance.py:732} INFO - ::endgroup::
[2025-06-17T11:25:39.871+0900] {logging_mixin.py:190} INFO - 5
[2025-06-17T11:25:39.894+0900] {logging_mixin.py:190} INFO - 208
[2025-06-17T11:25:39.903+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-5.0.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-5.0.png
[2025-06-17T11:25:39.910+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-4.8.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-4.8.png
[2025-06-17T11:25:39.917+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-4.6.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-4.6.png
[2025-06-17T11:25:39.923+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-4.3999999999999995.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-4.3999999999999995.png
[2025-06-17T11:25:39.930+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-4.199999999999999.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-4.199999999999999.png
[2025-06-17T11:25:39.937+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-3.999999999999999.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-3.999999999999999.png
[2025-06-17T11:25:39.944+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-3.799999999999999.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-3.799999999999999.png
[2025-06-17T11:25:39.952+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-3.5999999999999988.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-3.5999999999999988.png
[2025-06-17T11:25:39.962+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-3.3999999999999986.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-3.3999999999999986.png
[2025-06-17T11:25:39.970+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-3.1999999999999984.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-3.1999999999999984.png
[2025-06-17T11:25:39.996+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-2.9999999999999982.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-2.9999999999999982.png
[2025-06-17T11:25:40.005+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-2.799999999999998.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-2.799999999999998.png
[2025-06-17T11:25:40.012+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-2.599999999999998.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-2.599999999999998.png
[2025-06-17T11:25:40.017+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-2.3999999999999977.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-2.3999999999999977.png
[2025-06-17T11:25:40.022+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-2.1999999999999975.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-2.1999999999999975.png
[2025-06-17T11:25:40.026+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-1.9999999999999973.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-1.9999999999999973.png
[2025-06-17T11:25:40.029+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-1.7999999999999972.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-1.7999999999999972.png
[2025-06-17T11:25:40.030+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-1.599999999999997.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-1.599999999999997.png
[2025-06-17T11:25:40.032+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-1.3999999999999968.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-1.3999999999999968.png
[2025-06-17T11:25:40.034+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-1.1999999999999966.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-1.1999999999999966.png
[2025-06-17T11:25:40.036+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-0.9999999999999964.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-0.9999999999999964.png
[2025-06-17T11:25:40.037+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-0.7999999999999963.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-0.7999999999999963.png
[2025-06-17T11:25:40.039+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-0.5999999999999961.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-0.5999999999999961.png
[2025-06-17T11:25:40.041+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-0.3999999999999959.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-0.3999999999999959.png
[2025-06-17T11:25:40.043+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_-0.19999999999999574.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_-0.19999999999999574.png
[2025-06-17T11:25:40.044+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_4.440892098500626e-15.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_4.440892098500626e-15.png
[2025-06-17T11:25:40.046+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_0.20000000000000462.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_0.20000000000000462.png
[2025-06-17T11:25:40.048+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_0.4000000000000048.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_0.4000000000000048.png
[2025-06-17T11:25:40.049+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_0.600000000000005.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_0.600000000000005.png
[2025-06-17T11:25:40.051+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_0.8000000000000052.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_0.8000000000000052.png
[2025-06-17T11:25:40.052+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_1.0000000000000053.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_1.0000000000000053.png
[2025-06-17T11:25:40.053+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_1.2000000000000055.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_1.2000000000000055.png
[2025-06-17T11:25:40.055+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_1.4000000000000057.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_1.4000000000000057.png
[2025-06-17T11:25:40.056+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/91c15d4f-ea59-4d7e-9764-33e94324905e/0340ae63-57eb-4686-b782-64dfc9f7d2b9/rotate5_1_1.6000000000000059.png → /opt/***/data/result/manual__2025-06-17T02:24:13.342587+00:00/_0340ae63-57eb-4686-b782-64dfc9f7d2b9_pre_rotate5_1_1.6000000000000059.png
