[2025-06-17T15:25:56.471+0900] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-06-17T15:25:56.567+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T06:23:34.682472+00:00 [queued]>
[2025-06-17T15:25:56.608+0900] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T06:23:34.682472+00:00 [queued]>
[2025-06-17T15:25:56.610+0900] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-06-17T15:25:56.672+0900] {taskinstance.py:2890} INFO - Executing <Task(_PythonDecoratedOperator): copy_results_folder_task> on 2025-06-17 06:23:34.682472+00:00
[2025-06-17T15:25:56.697+0900] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=6866) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-06-17T15:25:56.704+0900] {standard_task_runner.py:72} INFO - Started process 6875 to run task
[2025-06-17T15:25:56.706+0900] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'image_ocr_v2', 'copy_results_folder_task', 'manual__2025-06-17T06:23:34.682472+00:00', '--job-id', '927', '--raw', '--subdir', 'DAGS_FOLDER/test_dag.py', '--cfg-path', '/tmp/tmpi6r4kcbs']
[2025-06-17T15:25:56.715+0900] {standard_task_runner.py:105} INFO - Job 927: Subtask copy_results_folder_task
[2025-06-17T15:25:56.886+0900] {task_command.py:467} INFO - Running <TaskInstance: image_ocr_v2.copy_results_folder_task manual__2025-06-17T06:23:34.682472+00:00 [running]> on host f6d4228a9eb8
[2025-06-17T15:25:57.286+0900] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='image_ocr_v2' AIRFLOW_CTX_TASK_ID='copy_results_folder_task' AIRFLOW_CTX_EXECUTION_DATE='2025-06-17T06:23:34.682472+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-17T06:23:34.682472+00:00'
[2025-06-17T15:25:57.292+0900] {taskinstance.py:732} INFO - ::endgroup::
[2025-06-17T15:25:57.306+0900] {logging_mixin.py:190} INFO - 6
[2025-06-17T15:25:57.364+0900] {logging_mixin.py:190} INFO - 498
[2025-06-17T15:25:57.382+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a857e610-f1af-4d98-a3da-5996693f3ecb/d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55/rotate1_1_1.png → /opt/***/data/result/manual__2025-06-17T06:23:34.682472+00:00/_d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55_pre_rotate1_1_1.png
[2025-06-17T15:25:57.393+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a857e610-f1af-4d98-a3da-5996693f3ecb/d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55/rotate1_1_2.png → /opt/***/data/result/manual__2025-06-17T06:23:34.682472+00:00/_d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55_pre_rotate1_1_2.png
[2025-06-17T15:25:57.406+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a857e610-f1af-4d98-a3da-5996693f3ecb/d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55/rotate1_1_2_0.png → /opt/***/data/result/manual__2025-06-17T06:23:34.682472+00:00/_d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55_pre_rotate1_1_2_0.png
[2025-06-17T15:25:57.423+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a857e610-f1af-4d98-a3da-5996693f3ecb/d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55/rotate1_1_1(1).png → /opt/***/data/result/manual__2025-06-17T06:23:34.682472+00:00/_d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55_pre_rotate1_1_1(1).png
[2025-06-17T15:25:57.434+0900] {logging_mixin.py:190} INFO - 복사 완료: /opt/***/data/temp/a857e610-f1af-4d98-a3da-5996693f3ecb/d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55/rotate1_1_2(1).png → /opt/***/data/result/manual__2025-06-17T06:23:34.682472+00:00/_d7c5cb71-3bc8-4b6f-83cd-aa1da2259f55_pre_rotate1_1_2(1).png
